Type,air_temp,process_temp,rotational_speed,torque,tool_wear,temp_difference,power,machine_failure,TWF,HDF,PWF,OSF,RNF
M,29.686849938059687,39.46913219475371,1204.5052460307647,46.495645879092656,221,9.782282256694025,5.8643193066969435,1,1,0,0,0,0
L,24.245893855399643,29.489474091426082,1774.5790209972395,46.365620630576956,243,5.243580236026439,8.615650017438604,1,1,0,0,0,0
L,24.989542722449514,31.304304605420384,1372.7003618872327,28.543321487921684,44,6.3147618829708705,4.102767302192013,0,0,0,0,0,0
H,23.338738513609293,36.97837190521312,1679.3084904248542,39.505172069333604,214,13.63963339160383,6.946740405416412,1,1,1,0,0,0
L,26.434225063256136,28.82094407874215,1647.0437249818824,34.00276294767635,99,2.3867190154860154,5.86429710419024,0,0,0,0,0,0
L,28.380471072358624,41.12919385444291,1167.8828869288945,35.80926747306725,151,12.748722782084286,4.37916551573348,0,0,0,0,0,0
M,22.017669169502085,35.0071792934031,1422.1156074549287,45.23195664254796,158,12.989510123901013,6.735609580847339,1,0,1,0,0,0
L,24.445258161105418,28.49301276515327,1454.3941011380766,31.293790591649234,22,4.047754604047853,4.765811983114648,0,0,0,0,0,0
L,27.233227338355846,42.54790869105326,1602.2098921205088,45.55121134784585,52,15.314681352697413,7.642157216711058,1,0,1,0,0,0
M,22.881365371802975,33.685310734779776,1545.5430455052003,30.74987741232771,41,10.803945362976801,4.9764669303414175,0,0,0,0,0,0
H,26.14876451096402,34.18146534626139,1486.8651848477116,52.07327673666388,163,8.03270083529737,8.107428506878092,0,0,0,0,0,0
H,22.397118648513278,33.8978116972294,1732.9501444956804,33.479988053426354,103,11.500693048716123,6.075303679047001,0,0,0,0,0,0
M,25.815861634851984,20.4143301378906,1730.0729073931075,62.949839579838965,112,-5.401531496961383,11.403959369824262,1,0,0,1,1,0
M,25.155635108166567,41.29053139432565,1210.356853329787,48.13736743283302,161,16.13489628615908,6.1008788035166015,1,0,1,0,0,0
H,31.635165981597268,35.14014175457438,1410.2969103182468,38.079494750557174,84,3.5049757729771116,5.6233920202293906,0,0,0,0,0,0
H,26.488936346007517,35.765694771800874,1506.3475975142098,30.490502767827174,153,9.276758425793357,4.809350323698097,0,0,0,0,0,0
H,20.655152721794355,38.40482074706761,1516.9197639212155,45.20707394925925,70,17.749668025273255,7.180681041118247,1,0,1,0,0,0
H,24.85050759650249,33.53166930685924,1610.14448879987,50.14292285918456,152,8.681161710356754,8.454172868485134,0,0,0,0,0,0
H,26.64859215537117,29.393032508792416,1574.6251419961777,46.22199956169124,2,2.744440353421247,7.621185614992182,0,0,0,0,0,0
M,24.173684785523246,30.34575051837647,1619.1087361472962,34.21459917380268,116,6.172065732853223,5.800749363987642,0,0,0,0,0,0
L,24.08685884017852,39.36588193592699,1642.6260976093217,54.268191993815535,42,15.279023095748471,9.334277323467502,1,0,1,1,0,0
H,24.18451077539748,34.94052861259592,1443.4104032182647,42.91160441102845,209,10.756017837198439,6.4857650498078785,1,1,0,0,0,0
H,26.09431870633165,40.029606761556586,1432.5571805443574,33.49491203951114,133,13.935288055224937,5.024437356429669,0,0,0,0,0,0
L,22.489460047460586,40.90897964840981,1778.9824270605827,62.15867404355218,53,18.419519600949226,11.578972650561896,1,0,1,1,0,0
L,23.876948680336632,39.436107047351484,1400.7279897262047,46.52666428053551,51,15.559158367014852,6.824209521082777,0,0,0,0,0,0
L,27.06596029556139,41.2822545203885,1647.9549366023762,44.07884178351504,237,14.21629422482711,7.6062769546448905,1,0,1,0,0,0
L,24.025880960538196,31.440658360240327,1348.8743499035959,35.16528563473642,12,7.414777399702132,4.9668640627988845,0,0,0,0,0,0
L,23.906188083814094,38.00973208464764,1566.9263886180659,39.645942876173095,193,14.103544000833544,6.504950166944507,1,0,1,0,0,0
L,22.247286750995862,32.66321143451138,1581.4141439635428,31.86466899493211,111,10.41592468351552,5.276569449351016,0,0,0,0,0,0
M,26.291827844082075,29.528457336048884,1629.7926204856808,41.85131276924457,55,3.2366294919668093,7.142299550675701,0,0,0,0,0,0
L,25.85087881452995,37.304253631591166,1818.0579057172608,45.4814000185539,103,11.453374817061217,8.658410352546712,0,0,0,0,0,0
L,26.94472884113461,38.770969682081805,1300.149053856146,20.678642892803015,174,11.826240840947197,2.8152165436761214,0,0,0,0,0,0
M,24.774133353676177,33.27872745686516,1529.8462126560423,27.10712373567956,204,8.504594103188985,4.342380165762104,1,1,0,0,0,0
L,25.631564207359187,35.23809828270438,1632.4640761472451,30.8938091221182,192,9.606534075345191,5.280945923267855,0,0,0,0,0,0
H,25.61473899383403,38.51505804934764,1633.0053415419793,24.951950791089732,65,12.900319055513606,4.266666903009649,1,0,1,0,0,0
H,22.150023776436747,31.940271340853425,1438.106960819186,31.73496818510258,67,9.790247564416678,4.7788773453792075,0,0,0,0,0,0
L,29.70689043843616,39.05324960452945,1576.9369579622175,54.73856432530525,12,9.346359166093286,9.038666503703247,0,0,0,0,0,0
M,26.956116940757582,30.467606862345026,1496.2144782302971,51.41486517225769,29,3.5114899215874438,8.055252949423101,0,0,0,0,0,0
H,25.15799974550464,37.03891143891435,1647.99623991932,33.79577995158593,235,11.880911693409708,5.831970501084225,1,1,0,0,0,0
M,24.551568898789633,28.954897380731943,1484.2418622778569,45.52884454592065,75,4.40332848194231,7.07600178180066,0,0,0,0,0,0
H,27.647908597773228,41.72990052465268,1487.208087451831,28.495549711376796,160,14.08199192687945,4.437571935826728,1,0,1,0,0,0
L,25.191847431598585,38.42446588495466,1554.2027945893733,59.56222744670627,165,13.232618453356071,9.693380141323429,1,0,1,0,0,0
M,26.82724478368414,45.0531669629191,1400.1695601976974,38.03228288420093,42,18.22592217923496,5.576088460658223,1,0,1,0,0,0
M,23.843955184115433,30.328015495030165,1348.1565244034064,19.767239458446543,111,6.484060310914732,2.7905060571046243,0,0,0,0,0,0
M,23.24910140310359,38.328295320151256,1234.730751831298,62.32576502601957,97,15.079193917047665,8.058171592569419,1,0,1,0,0,0
H,24.67652750455474,34.90305230760276,1473.018763577217,37.00356426944584,2,10.226524803048022,5.707533454254365,0,0,0,0,0,0
H,25.021155061644496,27.668834846767254,1353.0132255722003,60.33952800234783,42,2.647679785122758,8.548709886069188,0,0,0,0,0,0
H,25.84704327949359,35.552376219476,1440.7292849408002,49.175235068685325,72,9.705332939982412,7.418659817518615,0,0,0,0,0,0
L,27.933798138569596,37.843749004675345,1747.6580553855197,42.95660895759296,198,9.90995086610575,7.861095672961582,0,0,0,0,0,0
H,27.224063704179873,44.850847718536386,1447.0681113613578,21.640319344312676,131,17.626784014356513,3.2790592715006492,1,0,1,0,0,0
L,27.636013526924188,32.477562410081426,1751.5527591584203,41.0887533127618,91,4.8415488831572375,7.5360334277850916,0,0,0,0,0,0
M,23.53478113344374,37.372078165001106,1577.0926188409221,24.399622963477977,233,13.837297031557366,4.0293680919583865,1,1,0,0,0,0
M,24.41014097966239,36.53423119643426,1443.6820865996883,36.68304260901497,31,12.124090216771872,5.545408533676231,1,0,1,0,0,0
L,26.93599114333685,34.130102943619384,1295.9920241047016,41.62003892119392,0,7.194111800282535,5.648087799454928,0,0,0,0,0,0
H,27.429894938666077,34.4988064350714,1477.3159058496199,53.28984422489022,140,7.068911496405324,8.243553350123436,1,0,0,1,0,0
L,26.48370405313317,38.73249483191103,1419.6280643348498,33.96784214221538,35,12.248790778777863,5.049392878532457,0,0,0,0,0,0
M,23.874569292856656,34.49690125876368,1736.844338992023,61.53628609455285,25,10.622331965907023,11.191513104284573,0,0,0,0,0,0
M,22.916764199745003,33.82382128399169,1893.7629461139823,24.639789159534175,204,10.907057084246688,4.886064891139979,0,0,0,0,0,0
L,25.46595528971392,32.46689415723687,1706.247848719764,31.852319111004753,149,7.000938867522951,5.690884917265685,0,0,0,0,0,0
H,23.216550399444483,27.492481857915436,1351.862430600148,41.78394594956991,87,4.275931458470954,5.91477976245558,0,0,0,0,0,0
H,25.921282203897974,39.668694625551495,1510.968538181543,16.738626163910418,138,13.747412421653522,2.6483285346650316,1,0,1,0,0,0
L,27.501370480157036,32.41442836796884,1454.6390335145395,28.199175034405478,24,4.913057887811803,4.2952482427177925,0,0,0,0,0,0
L,25.378177847421988,41.16511115170964,1382.1335841791658,44.66353319032676,78,15.78693330428765,6.463975833555127,0,0,0,0,0,0
H,22.38834154765669,41.304960403849556,1481.8071872290484,49.324623234703374,172,18.916618856192866,7.65335928969093,0,0,0,0,0,0
M,23.98140832119884,46.991019097344946,1473.536887853509,30.249234289517467,163,23.009610776146108,4.667367806798661,1,0,1,0,0,0
L,26.729366538993023,37.22270165657981,1867.33806086377,34.714197542418376,101,10.493335117586785,6.787763594062971,0,0,0,0,0,0
H,25.947842849033574,37.80148433232269,1565.7814978118622,45.0447434691889,33,11.853641483289113,7.3853639683494965,0,0,0,0,0,0
H,26.107784800505797,38.06071361209992,1665.180606127171,22.686759136491396,161,11.95292881159412,3.9557645371689922,0,0,0,0,0,0
M,28.53792571725149,36.30084664381143,1709.680682680804,38.183593057274265,31,7.762920926559943,6.835785491661432,0,0,0,0,0,0
M,25.698138396852134,40.90013469478865,1651.0474204983766,37.64704929974092,101,15.201996297936514,6.508593050859943,0,0,0,0,0,0
M,25.63504752449851,34.58710619234246,1772.972712205011,57.64811099506412,152,8.95205866784395,10.70246363397009,1,0,0,1,0,0
M,26.71335079626917,37.760902252831954,1425.683503201691,45.35040676748656,194,11.047551456562783,6.7701912871091015,0,0,0,0,0,0
M,22.65367619198635,34.45718796862038,1691.90632194646,40.18796301585505,243,11.803511776634032,7.11981871127494,1,1,0,0,0,0
L,24.109779518834515,28.44413023672191,1892.384602853486,47.68073786488149,186,4.334350717887396,9.448198344313607,0,0,0,0,0,0
H,23.523027721638012,38.721871845835445,1355.815689732922,42.20649382074466,120,15.198844124197432,5.992065605317407,1,0,1,0,0,0
L,26.30982808930049,21.250875635418694,1432.053163405687,30.675899374948614,56,-5.058952453881794,4.599949606304681,0,0,0,0,0,0
L,23.161795340980593,37.74672312906149,1417.0319453996983,47.1902142643008,106,14.5849277880809,7.00209854688699,1,0,1,0,0,0
L,26.126895817580156,40.43658638036743,1931.1107666821563,48.58679966873958,238,14.309690562787274,9.824763555909113,1,1,1,1,0,0
L,24.566460637888458,37.939958295261945,1287.3026970280634,36.80000174316003,156,13.373497657373488,4.960496491581921,0,0,0,0,0,0
L,24.287688179093553,31.053871380451966,1522.0635937128368,41.99803222166396,20,6.7661832013584124,6.6935786232642265,0,0,0,0,0,0
M,26.823654407457035,42.731712569700235,1598.4287696333754,59.52806447369783,72,15.9080581622432,9.963494330403044,1,0,1,0,0,0
M,22.33567003560959,44.07302361291113,1390.1462174262747,42.07858691785281,84,21.73735357730154,6.125171564240398,1,0,1,0,0,0
H,24.022632307303574,38.327873684841876,1301.7075449854449,37.95052092648339,20,14.305241377538302,5.172825070799104,1,0,1,0,0,0
L,30.859040449296142,44.27401132828314,1336.0344515230174,29.946557192411174,198,13.414970878986995,4.1894902736718045,0,0,0,0,0,0
H,28.70083702830905,45.599622237536394,1449.911754947901,31.008022566930435,174,16.898785209227345,4.707737844762536,1,0,1,0,0,0
M,21.371170093901434,31.792011413048954,1393.0592960755127,40.957988720398276,159,10.42084131914752,5.974545228848881,0,0,0,0,0,0
M,23.98488654475928,30.445195725509052,1788.6585906621194,33.72680205934823,149,6.460309180749771,6.316830810367966,0,0,0,0,0,0
M,25.125630680711268,38.71593790781032,1394.8004987030333,45.98333590949914,41,13.590307227099053,6.715976948544346,0,0,0,0,0,0
L,22.177586168432423,19.29553104250499,1392.8297495772197,35.788171130662775,10,-2.882055125927433,5.219563291491907,0,0,0,0,0,0
L,29.036062053648465,33.89236020154497,1578.8951912902887,68.688267244299,246,4.856298147896503,11.356185848176537,1,1,0,0,1,0
M,25.059162445388687,31.704678991303474,1558.0699065624085,42.32015641888259,57,6.645516545914788,6.904477712803655,0,0,0,0,0,0
H,24.62815670776194,34.05439875623396,862.5658392383049,24.204986872875434,97,9.42624204847202,2.1862193524349687,0,0,0,0,0,0
H,25.762130479404703,28.863804796477556,1326.1607179290854,41.89327124871529,205,3.1016743170728525,5.817508971266406,1,1,0,0,0,0
M,25.730260624647922,34.236854620854494,1398.930145508849,36.29798349732745,239,8.506593996206572,5.317104014198334,1,1,0,0,0,0
H,23.291290985874877,38.029614028920406,1297.7314649688121,47.17314072444004,40,14.73832304304553,6.410269007278273,0,0,0,0,0,0
M,27.630569490177578,43.62871933413911,1692.4827775430786,40.05211094360746,85,15.998149843961535,7.0981683744817055,1,0,1,0,0,0
H,25.3240718783532,37.343127777352066,1200.8383790554212,44.14738329314534,152,12.019055898998865,5.5511908055789565,1,0,1,0,0,0
M,27.617493117932284,26.127369045137325,1710.2018941393,67.12862728982546,143,-1.4901240727949592,12.021309480840902,1,0,0,1,0,0
H,23.848723263595485,35.326875397328244,1076.904497945816,37.87721978930202,224,11.47815213373276,4.271219723642054,1,1,0,0,0,0
L,21.40814060339191,42.09566572135785,1516.1927513053752,47.362100933060404,193,20.687525117965937,7.519379489141333,1,0,1,0,0,0
M,27.874581819723726,33.96378319798581,1812.8273887279963,51.0714764251008,102,6.089201378262086,9.694635732586272,1,0,0,1,0,0
M,26.480792933297245,38.42714714204098,1381.049779248099,43.12078972933319,107,11.946354208743735,6.235807030020869,0,0,0,0,0,0
H,27.3364322700746,41.06415347886792,1504.6832294151336,23.88310813348678,241,13.727721208793323,3.7629855785095003,1,0,1,0,0,0
M,27.45946422102909,35.86203329548351,1705.5334582241837,47.778255290236466,69,8.402569074454423,8.53271340032198,0,0,0,0,0,0
M,25.038569622137768,36.79433107290388,1699.872801507976,20.095448939476363,161,11.755761450766112,3.5769326791945724,0,0,0,0,0,0
M,24.266136295117054,37.948254580424866,1560.4708959121235,57.07817354115488,45,13.682118285307812,9.32657891128729,1,0,0,1,0,0
L,24.816643963364825,32.921479008864274,1463.6172722877825,26.957063316616996,47,8.104835045499449,4.13139512883309,0,0,0,0,0,0
L,26.10285314146738,33.97802693092542,1461.5735205514097,59.62474159830818,233,7.875173789458035,9.125229684796583,0,0,0,0,0,0
H,25.554076909659077,30.610179822190947,1221.982280607222,40.837875044059466,36,5.05610291253187,5.225461746753146,0,0,0,0,0,0
L,21.3416381178304,32.574006521214955,1295.033423032312,48.74165867303631,21,11.232368403384555,6.609641578598407,0,0,0,0,0,0
H,24.7630009329867,39.05618750172706,1507.2076715875173,45.11186890229803,79,14.29318656874036,7.119681140229733,1,0,1,0,0,1
L,27.827793866466358,37.69544164924888,1554.696736565947,49.72040770895226,134,9.86764778278252,8.094257131501198,1,0,0,1,0,0
H,24.99737504872419,29.33336386681514,2014.1561196583511,20.289030919002354,174,4.33598881809095,4.279086469889642,0,0,0,0,0,0
L,29.449081186418734,30.242586698911545,1656.1477573984723,33.5699889173231,76,0.7935055124928105,5.821660927886516,0,0,0,0,0,0
L,23.07792470254091,32.08622430997717,1430.2194334907483,44.07094649966305,112,9.00829960743626,6.600117710591536,0,0,0,0,0,0
H,25.697062739125222,27.95050134634112,1602.0793802830467,40.521580255313474,241,2.253438607215898,6.797778867384539,0,0,0,0,0,0
M,23.029317374871937,36.2808462994433,1147.22884121737,35.98509164818314,241,13.25152892457136,4.3228413604864935,1,1,0,0,0,0
M,23.28884889097593,31.87403125843497,1516.8922182595759,41.919270112566096,16,8.58518236745904,6.6583261391489765,0,0,0,0,0,0
L,23.307445882248643,37.580200289159826,1636.940979596581,37.794033740294545,2,14.272754406911183,6.4781782841616735,1,0,1,0,0,0
H,29.419359949524104,40.07940419040009,1638.6513163598336,62.08453850520792,139,10.660044240875987,10.652870235303846,1,0,0,1,0,0
M,24.495711819215018,26.6349022619454,1486.7511025958615,53.428050151082246,197,2.1391904427303814,8.317718583420788,0,0,0,0,0,0
H,23.594723263880844,31.87651954430691,1613.9652907586367,54.84414200331893,75,8.281796280426065,9.268747810973256,1,0,0,1,0,0
M,24.99458374844968,27.27275836446258,1446.2398330325425,58.073350560831024,202,2.2781746160128975,8.794554221857233,1,1,0,1,0,0
H,24.555171224284024,25.812654140847503,1579.1422966735292,44.91005199530789,232,1.2574829165634789,7.426111272418651,1,1,0,0,0,0
L,26.62290266536175,37.722651059615075,1311.7090332021507,30.658044037178186,18,11.099748394253325,4.210935424489629,0,0,0,0,0,0
H,20.92145993684903,36.05596507266334,1274.2253076015547,37.2070918196363,158,15.134505135814312,4.964420734956581,1,0,1,0,0,0
M,23.0907717684673,32.170746105838134,1752.7285082164194,43.52378590569522,114,9.079974337370835,7.98799794161466,0,0,0,0,0,0
L,26.69301098794788,30.24842153448596,1462.9406339750876,41.52048025593768,1,3.5554105465380808,6.3604186082273895,0,0,0,0,0,0
H,24.022742786737073,29.593162942144726,1588.439070035509,26.741313507438594,236,5.570420155407653,4.447847870082069,0,0,0,0,0,0
M,23.490097553240464,35.88258153894539,1343.0488070510166,43.56960130422691,95,12.392483985704924,6.127340424641923,0,0,0,0,0,0
L,23.400597195386002,33.84020400278253,1274.7292489926085,28.79986748980074,127,10.439606807396526,3.8441919849591977,0,0,0,0,0,0
H,26.44728964681589,30.51894985611493,1391.0424212966714,59.424185045481295,17,4.07166020929904,8.655660968507618,1,0,0,1,0,0
M,26.359930326174755,37.08748862728798,1584.9740854694528,47.79561955053605,54,10.727558301113227,7.93244171586982,0,0,0,0,0,0
H,26.915240190787333,36.41285916951829,1087.4333625943664,38.09661325046962,3,9.497618978730959,4.337961073341914,0,0,0,0,0,0
H,22.674604051178317,30.146893937430374,1541.457743665545,40.63861435155684,149,7.472289886252057,6.559445736549219,0,0,0,0,0,0
L,22.556356482919327,32.628749201208336,1636.205365119282,57.25687021558649,119,10.07239271828901,9.809842747296445,0,0,0,0,0,0
L,27.274699535895174,39.30312213554063,1323.5682565470047,25.050741313523083,77,12.02842259964546,3.4718707859214417,0,0,0,0,0,0
M,25.410247951719644,38.741922892234626,1548.2864603132848,35.202544819039744,77,13.331674940514983,5.7071857080513935,1,0,1,0,0,0
